MW,FaultType,Rjb,VS30,PGA
4.66,Ters Eğim Atımlı,463.43,360.27,1.2065544926359521e-05
4.66,Ters Eğim Atımlı,7.64,326.47,0.10926605657707628
4.66,Ters Eğim Atımlı,13.2,383.69,0.06464427042457682
4.66,Ters Eğim Atımlı,62.71,660.0,0.0019375578181158777
4.66,Ters Eğim Atımlı,13.49,309.02,0.045829688380542195
3.63,Normal Eğim Atımlı,110.73,361.0,0.0005071013679376639
3.63,Normal Eğim Atımlı,144.13,499.0,0.00034255125382495684
3.63,Normal Eğim Atımlı,191.6,356.0,8.342919905320918e-05
3.63,Normal Eğim Atımlı,48.97,238.0,0.0018150908550021016
3.63,Normal Eğim Atımlı,54.94,196.0,0.0016262655146454406
3.63,Normal Eğim Atımlı,150.33,244.0,0.00047542922065397917
3.63,Normal Eğim Atımlı,94.33,352.0,0.0002309216460555398
3.63,Normal Eğim Atımlı,84.71,489.0,0.0008787437733183092
3.63,Normal Eğim Atımlı,105.8,465.0,0.000295994504285485
3.63,Normal Eğim Atımlı,225.72,462.66,2.558575902997603e-05
3.63,Normal Eğim Atımlı,190.0,355.87,8.502333378455586e-05
3.63,Normal Eğim Atımlı,64.58,309.0,0.0005037647399106949
3.63,Normal Eğim Atımlı,63.45,253.0,0.0007296157953209141
3.63,Normal Eğim Atımlı,64.46,191.14,0.00013239415254175693
3.63,Normal Eğim Atımlı,103.76,439.0,0.00026696122346897127
3.63,Normal Eğim Atımlı,193.66,302.09,0.000153704227541405
3.63,Normal Eğim Atımlı,38.93,333.15,0.0013095916788465212
3.63,Normal Eğim Atımlı,38.71,331.92,0.0018451660390116115
3.63,Normal Eğim Atımlı,27.83,242.0,0.001574923152062633
4.34,Normal Oblik Atımlı,144.2,375.0,0.000768968360238001
4.34,Normal Oblik Atımlı,139.27,347.0,0.00012428785365018577
4.34,Normal Oblik Atımlı,269.35,361.0,0.00014445814736933324
4.34,Normal Oblik Atımlı,130.58,348.0,0.00017193752928482483
4.34,Normal Oblik Atımlı,187.51,356.0,0.00030870057334648733
4.34,Normal Oblik Atımlı,53.14,402.0,0.005560256503300188
4.34,Normal Oblik Atımlı,228.21,524.0,7.882855502570119e-05
4.34,Normal Oblik Atımlı,286.76,370.0,8.226637404821e-05
4.34,Normal Oblik Atımlı,140.04,275.0,0.0006206563264547055
4.34,Normal Oblik Atımlı,204.74,310.0,0.0004187548475721804
4.34,Normal Oblik Atımlı,43.79,432.0,0.0025819460283232278
4.34,Normal Oblik Atımlı,75.35,580.0,0.0026628959658160155
4.34,Normal Oblik Atımlı,246.66,477.0,0.00014226403212565713
4.34,Normal Oblik Atımlı,233.3,396.06,0.00012890965545605962
4.34,Normal Oblik Atımlı,250.24,576.04,3.7055190778081284e-05
4.34,Normal Oblik Atımlı,204.61,668.72,3.5965690827231444e-05
4.34,Normal Oblik Atımlı,122.66,372.0,0.0005085565622838231
4.34,Normal Oblik Atımlı,100.11,433.0,0.0009346747810012262
4.34,Normal Oblik Atımlı,97.76,679.0,0.0004126308912337999
4.34,Normal Oblik Atımlı,130.78,386.0,0.0004157988626671555
4.34,Normal Oblik Atımlı,185.44,434.29,0.00012516853148974785
4.34,Normal Oblik Atımlı,74.35,644.0,0.0012676781780630684
4.34,Normal Oblik Atımlı,189.31,388.0,0.0002662961843573805
4.34,Normal Oblik Atımlı,19.21,623.0,0.017637496828170885
4.34,Normal Oblik Atımlı,238.12,448.0,8.214702560470463e-05
4.34,Normal Oblik Atımlı,39.1,511.0,0.0035080080811000563
4.34,Normal Oblik Atımlı,111.24,378.0,0.0005251133929315648
4.34,Normal Oblik Atımlı,99.78,680.05,0.00025798660330577245
4.34,Normal Oblik Atımlı,223.83,308.0,0.00038660085170435154
4.34,Normal Oblik Atımlı,220.44,522.0,8.51037537372471e-05
4.34,Normal Oblik Atımlı,199.04,698.72,0.0002937808853782867
4.34,Normal Oblik Atımlı,253.61,338.28,0.00013906622423068803
4.34,Normal Oblik Atımlı,177.17,500.0,0.0001153548381386754
4.34,Normal Oblik Atımlı,301.13,401.0,7.156990968898871e-05
4.34,Normal Oblik Atımlı,269.34,297.0,5.136368150016118e-05
4.34,Normal Oblik Atımlı,190.34,388.68,0.00013233162822197874
4.34,Normal Oblik Atımlı,193.89,462.66,0.00011555347783069966
4.34,Normal Oblik Atımlı,253.48,420.96,0.00010250582147546547
4.34,Normal Oblik Atımlı,125.64,356.0,0.0021409876266593646
4.34,Normal Oblik Atımlı,217.61,225.0,0.00013193619665842273
4.34,Normal Oblik Atımlı,35.1,482.0,0.0047468641913438366
4.34,Normal Oblik Atımlı,161.23,586.0,0.0003827719443518425
4.34,Normal Oblik Atımlı,175.3,332.0,0.00018253970816414165
4.34,Normal Oblik Atımlı,143.32,396.0,0.0004764789186741004
4.34,Normal Oblik Atımlı,126.61,393.0,0.000936106361438277
4.34,Normal Oblik Atımlı,206.59,660.0,3.715282235550887e-05
5.1,Yanal Atımlı,76.92,625.0,0.007219058768542681
5.1,Yanal Atımlı,163.96,611.0,0.001370754035315326
5.1,Yanal Atımlı,151.28,805.0,0.001548074087058859
5.1,Yanal Atımlı,82.56,743.0,0.012113750648926794
5.1,Yanal Atımlı,195.37,559.0,0.0006944323780383661
5.1,Yanal Atımlı,72.64,503.0,0.006465573555859689
3.43,Yanal Atımlı,45.75,375.0,0.001793132282904125
3.43,Yanal Atımlı,97.23,347.0,0.0006454653060314938
3.43,Yanal Atımlı,100.07,361.0,0.0007612787220082405
3.43,Yanal Atımlı,165.79,348.0,0.00023861543815323433
3.43,Yanal Atımlı,178.15,511.0,0.00027943596290502766
3.43,Yanal Atımlı,50.98,341.0,0.0009100204242808674
3.43,Yanal Atımlı,52.31,356.0,0.0005130293738405726
3.43,Yanal Atımlı,99.76,524.0,0.000411397549770596
3.43,Yanal Atımlı,137.21,619.0,0.0003634344711678296
3.43,Yanal Atımlı,119.64,505.0,0.0014005049402105371
3.43,Yanal Atımlı,55.15,927.0,0.0007594466918855397
3.43,Yanal Atımlı,24.59,292.0,0.004139066369705155
3.43,Yanal Atımlı,14.79,267.92,0.01585307673260358
3.43,Yanal Atımlı,68.82,576.04,0.0020203474828543034
3.43,Yanal Atımlı,135.65,611.0,2.173418719437191e-06
3.43,Yanal Atımlı,92.68,372.0,0.0011776153037432258
3.43,Yanal Atımlı,95.25,1242.0,0.0004720381735450323
3.43,Yanal Atımlı,4.91,335.43,0.05931357154399105
3.43,Yanal Atımlı,89.36,393.26,0.0005426125817726677
3.43,Yanal Atımlı,142.89,679.0,0.0002268612744199415
3.43,Yanal Atımlı,111.55,559.0,0.0003068253757608226
3.43,Yanal Atımlı,80.14,434.29,0.0014333864309480436
3.43,Yanal Atımlı,64.82,622.32,0.0010648083665021843
3.43,Yanal Atımlı,82.75,388.0,0.0005731266675861803
3.43,Yanal Atımlı,84.23,739.55,0.0003948598798908291
3.43,Yanal Atımlı,84.63,257.0,0.002272620840293114
3.43,Yanal Atımlı,123.63,378.0,0.0007249276588304933
3.43,Yanal Atımlı,90.67,680.05,0.0006895155137137526
3.43,Yanal Atımlı,147.9,303.0,0.00047804244901444685
3.43,Yanal Atımlı,26.86,365.0,0.0039767294214486
3.43,Yanal Atımlı,34.31,698.72,0.002293891759451062
3.43,Yanal Atımlı,20.25,500.0,0.006973593888158995
3.43,Yanal Atımlı,46.75,414.77,0.0034874153551410435
3.43,Yanal Atımlı,126.34,416.52,0.00029914904427788167
3.43,Yanal Atımlı,15.25,388.68,0.0030201994873108383
3.43,Yanal Atımlı,114.53,786.0,0.00024203983680388236
3.43,Yanal Atımlı,103.56,465.0,0.0003057010645893305
3.43,Yanal Atımlı,110.04,763.0,0.0001846800550624241
3.43,Yanal Atımlı,40.02,699.0,0.0009478965883491775
3.43,Yanal Atımlı,31.13,462.66,0.0014132199326215647
3.43,Yanal Atımlı,96.51,529.99,0.001974836200804806
3.43,Yanal Atımlı,80.44,704.1,0.0016260751002149009
3.43,Yanal Atımlı,46.72,371.97,0.0009088727057123456
3.43,Yanal Atımlı,22.4,360.0,0.005466268063739584
3.43,Yanal Atımlı,18.08,355.87,0.009986781862953268
3.43,Yanal Atımlı,22.41,360.0,0.008697864334494099
3.43,Yanal Atımlı,56.78,278.64,0.0016156850827949271
3.43,Yanal Atımlı,68.99,1131.0,0.0009001254498569907
3.43,Yanal Atımlı,15.94,760.0,0.0014958820662550139
3.43,Yanal Atımlı,59.34,302.09,0.0008269020629141035
3.43,Yanal Atımlı,45.1,440.67,0.0036829689714734577
3.43,Yanal Atımlı,32.84,586.0,0.0042676580348089575
3.43,Yanal Atımlı,130.75,1100.0,0.00013124525167186048
3.43,Yanal Atımlı,48.56,374.5,0.0026360234114174044
3.43,Yanal Atımlı,70.47,405.0,0.0016666286486456334
3.43,Yanal Atımlı,46.26,342.64,0.010295074660131884
3.64,Yanal Atımlı,38.83,361.0,0.002286994188975184
3.64,Yanal Atımlı,80.95,341.0,0.0006440395620084297
3.64,Yanal Atımlı,109.18,796.0,0.00022450818354244906
3.64,Yanal Atımlı,116.74,356.0,0.0003023191838541676
3.64,Yanal Atımlı,126.78,763.0,0.00018638581223177905
3.64,Yanal Atımlı,28.33,619.0,0.006205801975771598
3.64,Yanal Atımlı,82.97,370.0,0.0006420697745145305
3.64,Yanal Atımlı,172.41,927.0,6.426775818441156e-05
3.64,Yanal Atımlı,123.61,292.0,0.00017042122717320164
3.64,Yanal Atımlı,84.87,625.0,0.000726411390738072
3.64,Yanal Atımlı,80.08,396.06,0.0005180300132365305
3.64,Yanal Atımlı,32.4,611.0,0.015392549279119209
3.64,Yanal Atımlı,218.32,1242.0,3.348766094668304e-05
3.64,Yanal Atımlı,38.6,805.0,0.0028532104651259236
3.64,Yanal Atımlı,84.01,238.0,0.0007652180976210377
3.64,Yanal Atımlı,155.64,393.26,5.009929241516291e-05
3.64,Yanal Atımlı,124.29,244.74,0.0006608240884535081
3.64,Yanal Atımlı,177.05,743.0,2.9358680569807628e-05
3.64,Yanal Atımlı,199.15,943.0,2.2332658701104087e-05
3.64,Yanal Atımlı,181.91,726.0,2.1057532509769514e-05
3.64,Yanal Atımlı,178.97,981.0,0.00011528975395385317
3.64,Yanal Atımlı,60.51,622.32,0.003056382280123169
3.64,Yanal Atımlı,127.24,388.0,0.000239729117547139
3.64,Yanal Atımlı,246.62,378.0,4.265961508780875e-05
3.64,Yanal Atımlı,140.11,365.0,9.641784825440775e-05
3.64,Yanal Atımlı,127.9,1188.0,9.745468595496063e-05
3.64,Yanal Atımlı,103.9,698.72,0.00040056724962843625
3.64,Yanal Atımlı,166.19,760.0,0.00010375331434792819
3.64,Yanal Atımlı,68.64,244.0,0.0023502018799762413
3.64,Yanal Atımlı,80.71,352.0,0.0010569519525765066
3.64,Yanal Atımlı,130.79,388.68,0.00023885301685869494
3.64,Yanal Atımlı,56.75,786.0,0.0013244957492421106
3.64,Yanal Atımlı,49.32,763.0,0.0011361360905728548
3.64,Yanal Atımlı,103.85,699.0,0.00024093040377312283
3.64,Yanal Atımlı,46.42,704.1,0.002244429285036221
3.64,Yanal Atımlı,100.26,360.0,0.0006033087997103721
3.64,Yanal Atımlı,104.68,355.87,0.0003686247180958434
3.64,Yanal Atımlı,101.86,309.0,0.00010171475994982243
3.64,Yanal Atımlı,191.92,1131.0,2.982255096265241e-05
3.64,Yanal Atımlı,200.95,750.25,1.9541420849569767e-05
3.64,Yanal Atımlı,68.27,253.0,0.0013914811723824835
3.64,Yanal Atımlı,57.88,827.0,0.001965684821980828
3.64,Yanal Atımlı,108.75,302.09,0.000542629516321007
3.64,Yanal Atımlı,99.64,333.15,0.00020823570819014208
3.64,Yanal Atımlı,98.01,331.92,0.00021195910111689002
3.64,Yanal Atımlı,60.22,1100.0,0.0004197059135141653
3.64,Yanal Atımlı,158.74,374.5,0.0003612775147623915
3.64,Yanal Atımlı,143.41,342.64,0.000182884722187776
3.64,Yanal Atımlı,105.25,242.0,0.0007011367264846423
3.64,Yanal Atımlı,93.76,760.0,5.510053212229443e-05
3.99,Yanal Atımlı,57.56,375.0,0.0019041686025576439
3.99,Yanal Atımlı,77.61,361.0,0.003548024889074778
3.99,Yanal Atımlı,47.25,499.0,0.004820633398543416
3.99,Yanal Atımlı,161.01,511.0,0.00067433263047046
3.99,Yanal Atımlı,27.69,341.0,0.0035663903600506018
3.99,Yanal Atımlı,114.62,796.0,0.0005775805941355716
3.99,Yanal Atımlı,170.71,763.0,7.762001070407038e-05
3.99,Yanal Atımlı,183.8,402.0,0.00024571161374922843
3.99,Yanal Atımlı,78.46,524.0,0.0009557910703093485
3.99,Yanal Atımlı,115.43,619.0,0.0010449215311410947
3.99,Yanal Atımlı,123.46,370.0,0.0007107359103513624
3.99,Yanal Atımlı,38.64,646.0,0.014034050154890926
3.99,Yanal Atımlı,129.89,505.0,0.0005853835276641204
3.99,Yanal Atımlı,174.35,895.0,0.00010011073880958026
3.99,Yanal Atımlı,77.88,927.0,0.0006138855884739599
3.99,Yanal Atımlı,198.29,1464.0,4.932380734097886e-05
3.99,Yanal Atımlı,163.67,432.0,0.0002616332186634564
3.99,Yanal Atımlı,7.5,267.92,0.025508758627228963
3.99,Yanal Atımlı,49.07,576.04,0.005042236993278683
3.99,Yanal Atımlı,111.29,668.72,0.00015921296445004095
3.99,Yanal Atımlı,119.81,611.0,0.0006563089684747955
3.99,Yanal Atımlı,93.8,372.0,0.00035461224480553405
3.99,Yanal Atımlı,114.46,1242.0,0.000519797251331132
3.99,Yanal Atımlı,133.71,805.0,0.00035292985721178363
3.99,Yanal Atımlı,103.79,393.26,0.0002507405872977289
3.99,Yanal Atımlı,249.74,743.0,2.718013761628149e-05
3.99,Yanal Atımlı,144.17,679.0,0.00011137298864199523
3.99,Yanal Atımlı,166.44,943.0,9.005668568740469e-05
3.99,Yanal Atımlı,99.27,559.0,0.0007082232377262554
3.99,Yanal Atımlı,102.28,434.29,0.0006715013397934586
3.99,Yanal Atımlı,119.76,726.0,0.00016168621333416156
3.99,Yanal Atımlı,38.95,333.7,0.01019379669137867
3.99,Yanal Atımlı,9.21,362.39,0.010858081314773964
3.99,Yanal Atımlı,193.4,981.0,0.00011594917342353071
3.99,Yanal Atımlı,210.91,644.0,2.5588799721167072e-05
3.99,Yanal Atımlı,49.81,622.32,0.008358466210410245
3.99,Yanal Atımlı,67.53,388.0,0.002350641257505715
3.99,Yanal Atımlı,220.31,623.0,9.248841357597177e-05
3.99,Yanal Atımlı,122.88,501.0,0.0006523593508083869
3.99,Yanal Atımlı,28.78,592.42,0.016820786116231102
3.99,Yanal Atımlı,20.77,417.99,0.009578514784837644
3.99,Yanal Atımlı,223.36,448.0,5.8683135478687575e-05
3.99,Yanal Atımlı,163.23,511.0,0.0003057645495287019
3.99,Yanal Atımlı,144.4,378.0,0.0003070908282113453
3.99,Yanal Atımlı,106.01,680.05,0.0005771737393309747
3.99,Yanal Atımlı,170.5,303.0,0.00020032787568009602
3.99,Yanal Atımlı,36.1,365.0,0.006365164788194922
3.99,Yanal Atımlı,223.73,760.0,2.73535200668945e-05
3.99,Yanal Atımlı,14.53,698.72,0.011551056758309567
3.99,Yanal Atımlı,24.6,342.5,0.01615980920523732
3.99,Yanal Atımlı,29.41,335.43,0.005126393759709149
3.99,Yanal Atımlı,84.33,338.28,0.0013084902437758257
3.99,Yanal Atımlı,15.33,338.19,0.022232340037256017
3.99,Yanal Atımlı,16.02,308.33,0.01880363774696961
3.99,Yanal Atımlı,8.68,414.83,0.05872075783200902
3.99,Yanal Atımlı,76.83,760.0,0.0012338680264654726
3.99,Yanal Atımlı,42.85,500.0,0.001558507837321077
3.99,Yanal Atımlı,36.57,244.0,0.006678194067542443
3.99,Yanal Atımlı,253.66,401.0,0.00010550575933056925
3.99,Yanal Atımlı,63.44,414.77,0.0016560706995789765
3.99,Yanal Atımlı,162.63,489.0,0.00045054703899650696
3.99,Yanal Atımlı,36.56,388.68,0.0044007993110929886
3.99,Yanal Atımlı,91.22,786.0,0.0011599220567603367
3.99,Yanal Atımlı,68.34,408.2,0.002114102513389947
3.99,Yanal Atımlı,84.66,465.0,0.0006991954851464217
3.99,Yanal Atımlı,86.9,763.0,0.0014395878929625173
3.99,Yanal Atımlı,43.71,699.0,0.001344740612981143
3.99,Yanal Atımlı,112.21,529.99,0.0008300422394536618
3.99,Yanal Atımlı,4.94,488.0,0.013662064624522427
3.99,Yanal Atımlı,58.88,704.1,0.002967482489622289
3.99,Yanal Atımlı,5.94,328.76,0.021837797422179967
3.99,Yanal Atımlı,13.8,325.13,0.044779193763876866
3.99,Yanal Atımlı,16.93,323.4,0.03481404030987029
3.99,Yanal Atımlı,23.26,333.31,0.0215009231094153
3.99,Yanal Atımlı,11.81,340.65,0.014537042016041871
3.99,Yanal Atımlı,23.63,329.84,0.028419864032741396
3.99,Yanal Atımlı,21.38,389.95,0.059152451958944474
3.99,Yanal Atımlı,11.08,360.0,0.01827427086067403
3.99,Yanal Atımlı,13.41,355.87,0.02218302402277834
3.99,Yanal Atımlı,15.64,557.67,0.03690343826498561
3.99,Yanal Atımlı,6.7,329.42,0.02381223223155538
3.99,Yanal Atımlı,128.8,750.25,0.0001720359706038246
3.99,Yanal Atımlı,67.06,420.96,0.0004480705112329085
3.99,Yanal Atımlı,10.23,322.53,0.011930994583775407
3.99,Yanal Atımlı,8.45,584.0,0.01630560578539755
3.99,Yanal Atımlı,8.27,426.21,0.0172332915606614
3.99,Yanal Atımlı,5.7,314.48,0.027544703371258163
3.99,Yanal Atımlı,19.73,495.59,0.012742779937807747
3.99,Yanal Atımlı,64.46,302.09,0.0009538985302492608
3.99,Yanal Atımlı,55.76,440.67,0.0015740824337559009
3.99,Yanal Atımlı,204.06,482.0,0.0001758540527023759
3.99,Yanal Atımlı,19.45,393.0,0.004114684963510847
3.99,Yanal Atımlı,53.63,586.0,0.0017642883910247921
3.99,Yanal Atımlı,107.45,1100.0,0.0006326966389597151
3.99,Yanal Atımlı,92.99,405.0,0.0008126879246004581
3.99,Yanal Atımlı,129.69,383.69,0.0013636940151289807
3.99,Yanal Atımlı,17.43,346.82,0.016029219011567425
5.39,Ters Oblik Atımlı,73.05,375.0,0.026115059400633057
5.39,Ters Oblik Atımlı,10.17,359.47,0.1862564790754972
5.39,Ters Oblik Atımlı,93.51,347.0,0.03248775810559283
5.39,Ters Oblik Atımlı,110.14,361.0,0.05000809166052491
5.39,Ters Oblik Atımlı,161.17,348.0,0.0065250823746567255
5.39,Ters Oblik Atımlı,22.19,363.11,0.15752878502407924
5.39,Ters Oblik Atımlı,87.3,499.0,0.01741368834231545
5.39,Ters Oblik Atımlı,23.15,265.59,0.17795983057249332
5.39,Ters Oblik Atımlı,170.62,511.0,0.006455012262100671
5.39,Ters Oblik Atımlı,69.49,341.0,0.024511410650257096
5.39,Ters Oblik Atımlı,160.28,796.0,0.005332003987889585
5.39,Ters Oblik Atımlı,82.99,356.0,0.008780059142104623
5.39,Ters Oblik Atımlı,213.19,763.0,0.0007633448086803891
5.39,Ters Oblik Atımlı,178.22,402.0,0.007294943792923374
5.39,Ters Oblik Atımlı,576.7,470.57,7.453709328656438e-05
5.39,Ters Oblik Atımlı,124.84,524.0,0.005240012106004781
5.39,Ters Oblik Atımlı,142.98,619.0,0.0036610153923356194
5.39,Ters Oblik Atımlı,9.49,396.21,0.29154196263488263
5.39,Ters Oblik Atımlı,108.06,461.0,0.03612622856576093
5.39,Ters Oblik Atımlı,110.63,681.24,0.0008120250468026525
5.39,Ters Oblik Atımlı,164.33,370.0,0.007978466316579069
5.39,Ters Oblik Atımlı,195.57,275.0,0.003803687382725117
5.39,Ters Oblik Atımlı,36.62,399.0,0.06696632959303937
5.39,Ters Oblik Atımlı,118.81,291.9,0.020654449498343476
5.39,Ters Oblik Atımlı,121.92,351.4,0.03287544222508409
5.39,Ters Oblik Atımlı,83.52,505.0,0.03153701997067778
5.39,Ters Oblik Atımlı,89.21,756.0,0.019528075146072743
5.39,Ters Oblik Atımlı,158.97,895.0,0.003912934800786486
5.39,Ters Oblik Atımlı,81.71,282.5,0.08636084529701825
5.39,Ters Oblik Atımlı,46.9,927.0,0.021128033105686884
5.39,Ters Oblik Atımlı,8.15,292.0,0.2787249763623519
5.39,Ters Oblik Atımlı,41.97,267.92,0.05691568503584681
5.39,Ters Oblik Atımlı,510.17,760.0,7.181907316479376e-05
5.39,Ters Oblik Atımlı,41.88,352.67,0.0541521018906536
5.39,Ters Oblik Atımlı,41.89,334.78,0.059302955410078656
5.39,Ters Oblik Atımlı,38.01,382.16,0.041425955603160515
5.39,Ters Oblik Atımlı,34.4,325.62,0.0771372668156136
5.39,Ters Oblik Atımlı,18.61,295.71,0.20331293749555832
5.39,Ters Oblik Atımlı,43.47,370.69,0.02410646692894357
5.39,Ters Oblik Atımlı,29.94,258.1,0.1477003370753295
5.39,Ters Oblik Atımlı,200.49,1329.0,0.0016468798705820652
5.39,Ters Oblik Atımlı,207.79,625.0,0.0015528553533466435
5.39,Ters Oblik Atımlı,106.67,396.06,0.009193915100086122
5.39,Ters Oblik Atımlı,74.38,576.04,0.031449782866173386
5.39,Ters Oblik Atımlı,63.45,668.72,0.013093866960813993
5.39,Ters Oblik Atımlı,127.07,611.0,0.007968726420770723
5.39,Ters Oblik Atımlı,104.07,1242.0,0.010588312828662686
5.39,Ters Oblik Atımlı,142.06,805.0,0.0036684176581331085
5.39,Ters Oblik Atımlı,69.36,308.5,0.04394613241690194
5.39,Ters Oblik Atımlı,32.81,329.24,0.07758761046920543
5.39,Ters Oblik Atımlı,32.42,335.43,0.08838987537880376
5.39,Ters Oblik Atımlı,52.99,393.26,0.017243382969470377
5.39,Ters Oblik Atımlı,32.28,244.74,0.11677335116338627
5.39,Ters Oblik Atımlı,142.43,643.91,0.011864968517785601
5.39,Ters Oblik Atımlı,14.46,351.22,0.10641272277559168
5.39,Ters Oblik Atımlı,48.24,354.46,0.03743721838981657
5.39,Ters Oblik Atımlı,31.43,468.18,0.06133073982135166
5.39,Ters Oblik Atımlı,37.12,366.77,0.1758988064249154
5.39,Ters Oblik Atımlı,51.97,321.17,0.06629515771942059
5.39,Ters Oblik Atımlı,173.65,679.0,0.004789979091063714
5.39,Ters Oblik Atımlı,79.51,449.95,0.06360277809713898
5.39,Ters Oblik Atımlı,75.35,397.99,0.03073813177625293
5.39,Ters Oblik Atımlı,98.18,559.0,0.009968328329877318
5.39,Ters Oblik Atımlı,60.05,434.29,0.04790893059520166
5.39,Ters Oblik Atımlı,54.08,332.33,0.025160949170847272
5.39,Ters Oblik Atımlı,162.09,726.0,0.003983899472412819
5.39,Ters Oblik Atımlı,77.31,351.68,0.05684091775287097
5.39,Ters Oblik Atımlı,64.55,358.36,0.022033688450187203
5.39,Ters Oblik Atımlı,52.67,362.39,0.03361820249031792
5.39,Ters Oblik Atımlı,51.5,335.43,0.034434434849440844
5.39,Ters Oblik Atımlı,1156.87,760.0,0.010993733190980034
5.39,Ters Oblik Atımlı,97.46,845.41,0.008499630617684033
5.39,Ters Oblik Atımlı,62.25,622.32,0.1238984093174069
5.39,Ters Oblik Atımlı,113.55,388.0,0.009778287805814759
5.39,Ters Oblik Atımlı,141.79,501.0,0.0058516890093587345
5.39,Ters Oblik Atımlı,38.67,389.87,0.017347267718601754
5.39,Ters Oblik Atımlı,35.9,383.09,0.03788335342719328
5.39,Ters Oblik Atımlı,63.01,416.58,0.025376814945568132
5.39,Ters Oblik Atımlı,36.78,349.43,0.2112807465669461
5.39,Ters Oblik Atımlı,71.36,380.06,0.08294816183066525
5.39,Ters Oblik Atımlı,61.69,392.24,0.043096147263034186
5.39,Ters Oblik Atımlı,38.76,302.73,0.07612178146068173
5.39,Ters Oblik Atımlı,14.9,331.73,0.3812074379005019
5.39,Ters Oblik Atımlı,16.4,368.41,0.17531760277307723
5.39,Ters Oblik Atımlı,27.88,592.42,0.31129253488651876
5.39,Ters Oblik Atımlı,49.57,417.99,0.04760583627857208
5.39,Ters Oblik Atımlı,169.15,511.0,0.004360855429492004
5.39,Ters Oblik Atımlı,125.33,378.0,0.019288935135063866
5.39,Ters Oblik Atımlı,86.18,427.41,0.035995706162394676
5.39,Ters Oblik Atımlı,86.24,505.0,0.022714291535324737
5.39,Ters Oblik Atımlı,513.05,710.29,6.924081926241196e-05
5.39,Ters Oblik Atımlı,46.25,342.79,0.031001526510139623
